Smart-WorkFlow :: Basic :: Agent	org.hdrhistogram:HdrHistogram	2.2.2	runtime
Smart-WorkFlow :: Basic :: Agent	org.jdom:jdom2	2.0.6.1	compile
Smart-WorkFlow :: Basic :: Agent	org.jsoup:jsoup	1.19.1	compile
Smart-WorkFlow :: Basic :: Agent	org.junit.jupiter:junit-jupiter	5.11.4	test
Smart-WorkFlow :: Basic :: Agent	org.junit.jupiter:junit-jupiter-api	5.11.4	test
Smart-WorkFlow :: Basic :: Agent	org.junit.jupiter:junit-jupiter-engine	5.11.4	test
Smart-WorkFlow :: Basic :: Agent	org.junit.jupiter:junit-jupiter-params	5.11.4	test
Smart-WorkFlow :: Basic :: Agent	org.junit.platform:junit-platform-commons	1.11.4	test
Smart-WorkFlow :: Basic :: Agent	org.junit.platform:junit-platform-engine	1.11.4	test
Smart-WorkFlow :: Basic :: Agent	org.latencyutils:LatencyUtils	2.0.3	runtime
Smart-WorkFlow :: Basic :: Agent	org.mapstruct:mapstruct	1.6.3	compile
Smart-WorkFlow :: Basic :: Agent	org.mockito:mockito-core	5.14.2	test
Smart-WorkFlow :: Basic :: Agent	org.mockito:mockito-junit-jupiter	5.14.2	test
Smart-WorkFlow :: Basic :: Agent	org.mybatis:mybatis	3.5.16	compile
Smart-WorkFlow :: Basic :: Agent	org.mybatis:mybatis-spring	3.0.4	compile
Smart-WorkFlow :: Basic :: Agent	org.netpreserve:jwarc	0.31.1	compile
Smart-WorkFlow :: Basic :: Agent	org.objenesis:objenesis	3.3	test
Smart-WorkFlow :: Basic :: Agent	org.opentest4j:opentest4j	1.3.0	test
Smart-WorkFlow :: Basic :: Agent	org.ow2.asm:asm	9.7.1	compile
Smart-WorkFlow :: Basic :: Agent	org.postgresql:postgresql	42.7.5	compile
Smart-WorkFlow :: Basic :: Agent	org.projectlombok:lombok	1.18.36	compile
Smart-WorkFlow :: Basic :: Agent	org.reactivestreams:reactive-streams	1.0.4	compile
